CAMIS,DBA,BORO,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,GRADE,SCORE,Latitude,Longitude
50058619,WHILE IN KATHMANDU,Queens,11385.0,+17183863416,Asian/Asian Fusion,2022-11-21,Violations were cited in the following area(s).,B,16.0,40.70220772374,-73.906704999902
50058620,ANGELINA'S KITCHEN,Staten Island,10314.0,+17186982000,Italian,2023-06-14,Violations were cited in the following area(s).,A,2.0,40.577141721981,-74.164064560974
50058621,FILLMORE'S TAVERN,Queens,11365.0,+17187622727,American,2022-11-21,Violations were cited in the following area(s).,A,12.0,40.736679258522,-73.802675246054
50058625,TIM HORTONS,Staten Island,10305.0,+17186900783,Coffee/Tea,2023-06-13,Violations were cited in the following area(s).,A,8.0,40.590611465586,-74.08847220058
50058627,GLATT CONEY KOSHER CHINESE RESTAURANT,Brooklyn,11230.0,+17186767781,Jewish/Kosher,2024-01-08,Violations were cited in the following area(s).,A,12.0,40.619372470482,-73.964162846845
50058630,MADAME VO'S,Manhattan,10003.0,+19172612115,Southeast Asian,2023-01-12,Violations were cited in the following area(s).,B,16.0,40.729341156459,-73.985816743408
50058667,GOTHAM COFFEE ROASTERS,Manhattan,10011.0,+12122552972,Coffee/Tea,2023-04-13,Violations were cited in the following area(s).,A,12.0,40.739502896701,-73.992356973645
50058670,THE GEM SALOON,Manhattan,10016.0,+16466127757,American,2023-01-10,Violations were cited in the following area(s).,A,7.0,40.741431185077,-73.981234706326
50058673,AMMAZZACAFFE,Brooklyn,11211.0,+19292502875,Italian,2022-12-09,Violations were cited in the following area(s).,A,2.0,40.711556311104,-73.944660072882
50058675,DRAGON GARDEN,Bronx,10467.0,+17186523137,Chinese,2022-12-05,Violations were cited in the following area(s).,A,11.0,40.875392725836,-73.879500080665
50058678,LOKAL,Manhattan,10024.0,+12125955554,Mediterranean,2023-09-13,Violations were cited in the following area(s).,A,7.0,40.784319299916,-73.97373687844
50058712,RICE & BEANS,Brooklyn,11215.0,+17182464635,Latin American,2023-04-12,Violations were cited in the following area(s).,A,11.0,40.677063908581,-73.98328622837
50058724,SPICE SYMPHONY,Manhattan,10022.0,+12123004869,Indian,2023-04-05,Violations were cited in the following area(s).,A,9.0,40.75622350553,-73.971751936907
50058735,POPEYES,Brooklyn,11206.0,+19293878513,American,2023-12-06,Violations were cited in the following area(s).,A,2.0,40.701347679984,-73.942969902774
50058745,RICO CHIMI BROOKLYN,Brooklyn,11207.0,+13477157272,Latin American,2023-07-11,Violations were cited in the following area(s).,A,13.0,40.677499998018,-73.886251118122
50058751,CIRCLE LINE: BRONX,Manhattan,10036.0,+12126308889,American,2022-06-14,Violations were cited in the following area(s).,A,9.0,40.754482838899,-73.983259509535
50058767,PARIS BAGUETTE,Queens,11374.0,+17188978688,Bakery Products/Desserts,2023-01-30,Violations were cited in the following area(s).,A,12.0,40.729947773126,-73.861846328611
50058769,BROOKLYN PIZZA CREW,Brooklyn,11216.0,+17183631122,Pizza,2023-03-09,Violations were cited in the following area(s).,A,6.0,40.672761495177,-73.950240452682
50058785,AMAZE FUSION & LOUNGE,Manhattan,10017.0,+12129865555,Asian/Asian Fusion,2022-12-02,Violations were cited in the following area(s).,B,24.0,40.751848813376,-73.973666715943
50058790,RANDIWA,Staten Island,10314.0,+17184771044,Indian,2023-10-10,Violations were cited in the following area(s).,A,13.0,40.614106413658,-74.157794970215
50058799,MARTHA'S COUNTRY BAKERY,Brooklyn,11211.0,+17184860500,Bakery Products/Desserts,2022-10-11,Violations were cited in the following area(s).,A,7.0,40.718097054287,-73.957421360346
50058801,PURE GREEN,Brooklyn,11201.0,+19173983488,"Juice, Smoothies, Fruit Salads",2023-10-19,Violations were cited in the following area(s).,Z,32.0,40.688702618122,-73.990988991866
50058805,DUNKIN,Brooklyn,11210.0,+13476273780,Donuts,2023-09-15,Violations were cited in the following area(s).,A,2.0,40.638212062941,-73.948234162501
50058807,DUNKIN,Brooklyn,11239.0,+17182353148,Donuts,2022-10-24,Violations were cited in the following area(s).,A,9.0,40.649266509471,-73.872569305962
50058812,GIRASOLES MEXICAN CUISINE,Queens,11423.0,+17184874316,Mexican,2023-09-22,Violations were cited in the following area(s).,A,12.0,40.709157565439,-73.775874306991
50058819,FAMOUS FAMIGLIA PIZZA,Manhattan,10028.0,+12127377777,Pizza,2022-12-13,Violations were cited in the following area(s).,A,12.0,40.77827285406,-73.95648366598
50058844,FRIENDS AND LOVERS,Brooklyn,11238.0,+12129201988,American,2023-05-11,Violations were cited in the following area(s).,A,5.0,40.678589278266,-73.95871935176
50058854,WATERSHED,Brooklyn,11231.0,+17188523415,American,2023-04-10,Violations were cited in the following area(s).,A,11.0,40.675094376428,-73.99938713181
50058868,RAKUZEN,Brooklyn,11219.0,+17182380008,Japanese,2022-02-28,Violations were cited in the following area(s).,B,18.0,40.631043084395,-74.00862130465
50058869,69 LEONARD STREET,Manhattan,10013.0,+19179124864,Japanese,2022-08-04,Violations were cited in the following area(s).,A,12.0,40.717490004521,-74.005367824625
50058897,PAPA JOHN'S PIZZA,Queens,11691.0,+17189457272,Pizza,2023-06-20,Violations were cited in the following area(s).,A,2.0,40.595358567807,-73.780085398248
50058902,DONGWON SUSHI & TUNA,Queens,11358.0,+17189611761,Japanese,2022-03-07,Violations were cited in the following area(s).,C,36.0,40.761082307272,-73.803876926894
50058903,COFFEE SHOP,Queens,11103.0,+17187778355,Coffee/Tea,2023-12-18,Violations were cited in the following area(s).,A,8.0,40.769578822141,-73.911209707533
50058907,HAPPY BURRITO,Manhattan,10003.0,+12123533728,Mexican,2023-12-26,Violations were cited in the following area(s).,A,9.0,40.733085119469,-73.986678316752
50058916,LA ESQUINA,Manhattan,10019.0,+16466137100,Mexican,2023-02-16,Violations were cited in the following area(s).,A,10.0,40.764284048462,-73.981170483475
50058921,PIERS PIZZA COMPANY,Manhattan,10011.0,+19174396632,Pizza,2023-12-18,Violations were cited in the following area(s).,A,7.0,40.747992386672,-74.008495743918
50058927,BLUE DOOR SOUVLAKIA,Brooklyn,11209.0,+13478860125,Greek,2022-05-18,Violations were cited in the following area(s).,A,12.0,40.624841632068,-74.030479756047
50058951,JAJAJA PLANTAS MEXICANA,Manhattan,10002.0,+16468835453,Vegan,2022-08-02,Violations were cited in the following area(s).,A,12.0,40.71404503736,-73.990321823748
50058953,DOMINO'S,Manhattan,10032.0,+12129233030,Pizza,2023-04-28,Violations were cited in the following area(s).,A,13.0,40.833775893818,-73.94137431857
50058968,NANA RAMEN,Brooklyn,11233.0,+19292100589,Asian/Asian Fusion,2023-01-28,Violations were cited in the following area(s).,A,10.0,40.681569150254,-73.928803005498
50058975,HOME FRITE,Brooklyn,11216.0,+13476273266,American,2023-10-16,Violations were cited in the following area(s).,C,30.0,40.688139637211,-73.954851588077
50058979,THE GUTTER,Queens,11101.0,+19293280409,American,2022-09-14,Violations were cited in the following area(s).,A,10.0,40.746720067614,-73.951993107679
50058987,DUNKIN,Queens,11693.0,+13476195751,Donuts,2023-08-08,Violations were cited in the following area(s).,A,11.0,40.587406658552,-73.812327750088
50058989,DUNKIN DONUTS,Queens,11368.0,+13478088425,Donuts,2023-07-27,Violations were cited in the following area(s).,A,5.0,40.750194518796,-73.870047570507
50058992,TINA'S CUBAN CUISINE RESTAURANT,Manhattan,10022.0,+16466493663,Latin American,2023-01-27,Violations were cited in the following area(s).,A,13.0,40.759881205663,-73.967718329198
50058993,IHOP,Brooklyn,11224.0,+17186767220,Pancakes/Waffles,2022-11-16,Violations were cited in the following area(s).,A,13.0,40.575475931668,-73.978480936828
50058995,COFFEE DELIGHT,Bronx,10455.0,+17186654581,American,2022-07-08,Violations were cited in the following area(s).,A,8.0,40.815103161015,-73.918464499224
50058997,EATALIANO PIZZERIA,Queens,11378.0,+17183618266,Sandwiches,2022-10-26,Violations were cited in the following area(s).,A,13.0,40.729980490261,-73.919110268084
50059002,NEGRIL BK,Brooklyn,11215.0,+13033329905,Caribbean,2022-07-15,Violations were cited in the following area(s).,A,7.0,40.674966622147,-73.981480600823
50059006,GLAZE TERIYAKI,Brooklyn,11211.0,+13479873950,Japanese,2022-10-11,Violations were cited in the following area(s).,A,9.0,40.715981483455,-73.959197522151
50059007,LUCKY SMILE RESTAURANT,Bronx,10467.0,+17185473350,Chinese,2022-03-03,Violations were cited in the following area(s).,A,12.0,40.865480931233,-73.864210202749
50059022,CULTURE 307,Manhattan,10018.0,+16468641963,Coffee/Tea,2023-06-20,Violations were cited in the following area(s).,A,12.0,40.754939423312,-73.992174723398
50059023,SHI LIN XIANG SEAFOOD,Queens,11354.0,+17188861899,Chinese,2023-12-28,Violations were cited in the following area(s).,Z,31.0,40.758848738696,-73.830114968264
50059027,DEMO KITCHEN,Manhattan,10022.0,+12127052232,American,2022-06-16,Violations were cited in the following area(s).,A,9.0,40.761887230821,-73.966349230214
50059047,JJ KITCHEN,Brooklyn,11205.0,+17186360602,Chinese,2023-04-19,Violations were cited in the following area(s).,A,2.0,40.693399810789,-73.966282958591
50059059,ORALE TACOS,Queens,11102.0,+17185451212,Tex-Mex,2023-06-13,Establishment re-opened by DOHMH.,Z,2.0,40.76907332307,-73.926041149236
50059061,POPEYES,Brooklyn,11234.0,+17183773508,Chicken,2023-12-21,Violations were cited in the following area(s).,A,12.0,40.609928854538,-73.922281617072
50059069,DO COOKIE DOUGH CONFECTIONS,Manhattan,10012.0,+16468923600,Frozen Desserts,2022-12-08,Violations were cited in the following area(s).,A,10.0,40.728845218057,-73.998293403658
50059078,EASTERN CHINESE RESTAURANT,Bronx,10456.0,+17182935194,Chinese,2023-04-25,Violations were cited in the following area(s).,A,10.0,40.833907469537,-73.914791481083
50059089,LA ROJA DE TODOS,Queens,11368.0,+17184243055,Chilean,2022-01-28,Violations were cited in the following area(s).,A,0.0,40.757811500731,-73.860907570178
50059102,FAMILY KITCHEN,Queens,11435.0,+17187393377,Chinese,2023-09-20,Violations were cited in the following area(s).,C,51.0,40.693270949283,-73.799692142924
50059103,JIN FENG YUAN,Brooklyn,11220.0,+17186333383,Chinese,2022-01-25,Violations were cited in the following area(s).,A,13.0,40.639277617576,-74.005631746106
50059108,WENDY'S,Queens,11372.0,+17184581921,Hamburgers,2023-01-30,Violations were cited in the following area(s).,A,5.0,40.747468223462,-73.893277093731
50059126,CIELITO LINDO BISTRO,Brooklyn,11216.0,+19293259689,Mexican,2023-02-15,Violations were cited in the following area(s).,A,11.0,40.674531792552,-73.950048057696
50059141,EMPLOYEE'S CAFETERIA,Brooklyn,11237.0,+17189637254,American,2023-03-03,Violations were cited in the following area(s).,A,12.0,40.704628796527,-73.917698464014
50059154,A BAR,Brooklyn,11222.0,+16469427210,Bottled Beverages,2022-10-05,Violations were cited in the following area(s).,A,2.0,40.723062259853,-73.950393960016
50059183,NEW LUCKY STAR,Bronx,10459.0,+17183280737,Chinese,2023-12-06,Violations were cited in the following area(s).,Z,22.0,40.81658085885,-73.895951305824
50059187,THE MEATBALL SHOP,Manhattan,10019.0,+17185510525,American,2023-01-18,Violations were cited in the following area(s).,A,11.0,40.765259315953,-73.98763572818
50059190,CONRAD'S BAKERY,Brooklyn,11203.0,+17189424420,Bakery Products/Desserts,2022-10-04,Violations were cited in the following area(s).,A,10.0,40.651975232117,-73.929259963637
50059195,EMPANADA CITY,Brooklyn,11225.0,+17183635252,Spanish,2023-02-24,Violations were cited in the following area(s).,A,9.0,40.661598505715,-73.950292064313
50059197,ARCHDIOCESES OF NY,Manhattan,10022.0,+16467942280,American,2022-08-02,Violations were cited in the following area(s).,A,13.0,40.757264246809,-73.963691320388
50059199,FRANKIE & JOHNNIE'S STEAKHOUSE,Manhattan,10036.0,+12129979494,Steakhouse,2023-02-28,Violations were cited in the following area(s).,A,5.0,40.76012947906,-73.988759309291
50059212,I LOVE DIM SUM,Brooklyn,11223.0,+17189962882,Chinese,2023-04-07,Establishment re-opened by DOHMH.,Z,4.0,40.59625696493,-73.97980292159
50059215,LA BELLA PIZZA,Queens,11104.0,+17183928236,Pizza,2022-12-29,Violations were cited in the following area(s).,C,47.0,40.742550495224,-73.917676700201
50059232,CLINTON HALL,Bronx,10458.0,+17182206400,American,2022-10-27,Violations were cited in the following area(s).,A,5.0,40.857322468748,-73.885906237179
50059233,LITTLE ROY COFFEE CO,Brooklyn,11216.0,+17187084802,Coffee/Tea,2023-02-01,Violations were cited in the following area(s).,A,12.0,40.688825362814,-73.947322101301
50059239,RUZANA,Brooklyn,11209.0,+13476626208,Mediterranean,2023-03-27,Violations were cited in the following area(s).,C,33.0,40.622465700887,-74.026231609867
50059249,BARFLY,Manhattan,10010.0,+12124739660,American,2022-11-15,Violations were cited in the following area(s).,A,7.0,40.737045534638,-73.984454703186
50059251,GREGORYS COFFEE,Manhattan,10022.0,+16469829968,Coffee/Tea,2023-11-20,Violations were cited in the following area(s).,A,6.0,40.758818029666,-73.974876794513
50059256,THE PIZZA PARLOR,Staten Island,10312.0,+17183564233,Pizza,2023-02-23,Violations were cited in the following area(s).,B,27.0,40.540531481638,-74.177056033582
50059260,XING WANG RESTAURANT,Brooklyn,11206.0,+17189190388,Chinese,2023-02-21,Violations were cited in the following area(s).,A,13.0,40.697534407048,-73.936269017296
50059265,PINCH CHINESE,Manhattan,10012.0,+17169081689,Chinese,2023-05-31,Violations were cited in the following area(s).,A,2.0,40.726292581998,-74.001941043398
50059267,DIG,Manhattan,10019.0,+12123352106,American,2022-08-31,Violations were cited in the following area(s).,A,13.0,40.763200488149,-73.985423246596
50059269,HUDSON THEATRE,Manhattan,10036.0,+16469754620,American,2023-11-15,Violations were cited in the following area(s).,A,12.0,40.756610172003,-73.984280471485
50059271,EMPELLON,Manhattan,10022.0,+12128589365,Mexican,2023-12-14,Violations were cited in the following area(s).,A,5.0,40.759644074101,-73.974298929581
50059272,SISTERS,Brooklyn,11238.0,+13477632537,American,2023-04-20,Violations were cited in the following area(s).,A,8.0,40.683103826457,-73.965156044334
50059280,LOS TIGRES BAKERY,Brooklyn,11219.0,+13477257995,Bakery Products/Desserts,2022-05-04,Violations were cited in the following area(s).,B,22.0,40.624705668415,-74.002856683209
50059292,HILLSIDE HOT BAGELS,Queens,11423.0,+17184652500,Bagels/Pretzels,2022-07-05,Violations were cited in the following area(s).,A,10.0,40.720408438871,-73.760937019122
50059293,CLASSIC PIZZA,Staten Island,10306.0,+17189872500,Pizza,2023-03-06,Violations were cited in the following area(s).,A,2.0,40.575426141215,-74.127501657859
50059297,NADEZHDA,Queens,11375.0,+17187724547,Mediterranean,2023-12-19,Violations were cited in the following area(s).,A,12.0,40.732726423707,-73.849507574282
50059304,TIKKA INDIAN GRILL,Queens,11103.0,+19178166330,Indian,2023-05-22,Violations were cited in the following area(s).,A,12.0,40.765662178703,-73.918792402133
50059321,EL NUEVO SALINAS BAR & RESTAURANT,Queens,11368.0,+17182051980,Spanish,2023-01-25,Violations were cited in the following area(s).,A,10.0,40.757535339296,-73.866419993828
50059343,JADE STAR KITCHEN,Brooklyn,11204.0,+17183317802,Chinese,2022-12-12,Violations were cited in the following area(s).,A,13.0,40.616141775374,-73.993206796139
50059345,WIN XIN RESTAURANT,Brooklyn,11219.0,+17186334325,Chinese,2022-05-20,Violations were cited in the following area(s).,A,6.0,40.627447685993,-73.99639027159
50059347,ATLA,Manhattan,10012.0,+13476623522,Mexican,2023-04-06,Violations were cited in the following area(s).,A,10.0,40.727132327424,-73.993765491778
50059351,REGGAE TASTE,Queens,11434.0,+19173879368,Caribbean,2022-05-04,Violations were cited in the following area(s).,A,10.0,40.680476615446,-73.763225940884
50059360,WENDY'S #108,Staten Island,10312.0,+17185247817,Hamburgers,2023-10-30,Violations were cited in the following area(s).,A,9.0,40.54382597297,-74.163662228283
50059367,CHELSEA BELL,Manhattan,10001.0,+12122422425,American,2022-12-14,Violations were cited in the following area(s).,A,12.0,40.746749256682,-73.996062581572
50059371,MOTEL MORRIS,Manhattan,10011.0,+15164579749,American,2022-10-24,Violations were cited in the following area(s).,A,11.0,40.740966091414,-73.997932223491
50059374,DOG & BONE,Manhattan,10010.0,+12128894663,American,2022-11-28,Violations were cited in the following area(s).,B,26.0,40.740020544424,-73.982288826192
50059377,TAHENI MEDITERRANEAN GRILL,Brooklyn,11215.0,+17185222083,Mediterranean,2022-11-28,Violations were cited in the following area(s).,B,22.0,40.677308169318,-73.983120326467
50059380,MR. PIZZA,Bronx,10462.0,+17189313822,Pizza,2023-01-17,Violations were cited in the following area(s).,A,11.0,40.836236632024,-73.860352678791
50059408,BURGER KING,Staten Island,10314.0,+17183703878,Hamburgers,2023-05-11,Violations were cited in the following area(s).,A,10.0,40.584274104949,-74.168758799658
50059415,TRATTORIA IL GUSTO,Manhattan,10024.0,+12125797970,Italian,2022-01-11,Violations were cited in the following area(s).,A,12.0,40.789278182078,-73.970119989504
50059417,YUMMY CHINESE RESTAURANT,Brooklyn,11225.0,+17187788898,Chinese,2022-12-08,Violations were cited in the following area(s).,A,13.0,40.664414945795,-73.950982026798
